station_code,station_latitude_deg,station_longitude_deg,site_key,mesh_code,jcode,avs30_mps,arv,avs_eb_mps,avs_ref,jshis_known
NIG028,37.4261,138.8862,NIG028|37.4261|138.8862,5638171022,3.0,417.4,0.9645,,0.0,1
OIT001,33.6783,131.5936,OIT001|33.6783|131.5936,5031441714,10.0,202.4,1.7871,,0.0,1
OIT001,33.6786,131.5937,OIT001|33.6786|131.5937,5031441714,10.0,202.4,1.7871,,0.0,1
OIT002,33.5685,131.2678,OIT002|33.5685|131.2678,5031228112,8.0,359.3,1.0956,,0.0,1
OIT003,33.5583,131.4489,OIT003|33.5583|131.4489,5031236544,11.0,284.7,1.3361,,0.0,1
OIT004,33.5666,131.7378,OIT004|33.5666|131.7378,5031257933,16.0,260.2,1.4425,,0.0,1
OIT005,33.4549,131.1142,OIT005|33.4549|131.1142,5031104931,6.0,405.6,0.9882,,0.0,1
OIT006,33.4244,131.3148,OIT006|33.4244|131.3148,5031120533,8.0,489.3,0.8423,,0.0,1
OIT007,33.4152,131.6148,OIT007|33.4152|131.6148,5031049933,6.0,405.6,0.9882,,0.0,1
OIT008,33.2555,131.0203,OIT008|33.2555|131.0203,4931700141,5.0,293.1,1.3034,,0.0,1
OIT009,33.2569,131.3439,OIT009|33.2569|131.3439,4931720743,11.0,397.0,1.0065,,0.0,1
OIT011,33.2461,131.8811,OIT011|33.2461|131.8811,4931679032,16.0,260.2,1.4425,,0.0,1
OIT012,33.0664,131.3734,OIT012|33.0664|131.3734,4931427944,5.0,269.9,1.3982,,0.0,1
OIT013,33.0647,131.6328,OIT013|33.0647|131.6328,4931457043,6.0,405.6,0.9882,,0.0,1
OIT014,33.0656,131.8589,OIT014|33.0656|131.8589,4931467843,10.0,281.1,1.3506,,0.0,1
OIT015,32.9722,131.397,OIT015|32.9722|131.3970,4931336142,6.0,405.6,0.9882,,0.0,1
OIT016,32.9747,131.9028,OIT016|32.9747|131.9028,4931376233,15.0,207.5,1.749,,0.0,1
OIT017,32.8578,131.6587,OIT017|32.8578|131.6587,4931252243,1.0,775.5,0.5689,,0.0,1
OIT018,32.7972,131.9251,OIT018|32.7972|131.9251,4931175431,15.0,207.5,1.749,,0.0,1
OKY001,35.1945,133.7314,OKY001|35.1945|133.7314,5233653823,10.0,457.6,0.8916,,0.0,1
OKY002,35.1787,134.05,OKY002|35.1787|134.0500,5234601413,8.0,505.1,0.8198,,0.0,1
OKY003,35.1737,134.3386,OKY003|35.1737|134.3386,5234620733,1.0,641.3,0.6689,,0.0,1
OKY004,34.9579,133.5018,OKY004|34.9579|133.5018,5233344033,10.0,417.2,0.9647,,0.0,1
OKY005,35.0098,133.7317,OKY005|35.0098|133.7317,5233451821,10.0,396.5,1.0075,,0.0,1
OKY006,35.0684,134.005,OKY006|35.0684|134.0050,5234408012,8.0,467.7,0.8753,,0.0,1
OKY007,34.7807,133.6121,OKY007|34.7807|133.6121,5233143842,1.0,775.5,0.5689,,0.0,1
OKY008,34.8701,133.9036,OKY008|34.8701|133.9036,5233274214,10.0,365.9,1.0788,,0.0,1
OKY009,34.9176,134.0923,OKY009|34.9176|134.0923,5234300712,10.0,342.2,1.1423,,0.0,1
OKY010,34.7454,134.1884,OKY010|34.7454|134.1884,5234019513,15.0,207.5,1.749,,0.0,1
OKY011,34.654,133.9067,OKY011|34.6540|133.9067,5133778223,15.0,195.9,1.8369,,0.0,1
OKY012,34.5893,133.7545,OKY012|34.5893|133.7545,5133760032,15.0,202.8,1.7835,,0.0,1
OKY013,34.5095,133.5099,OKY013|34.5095|133.5099,5133641022,1.0,775.5,0.5689,,0.0,1
OKY014,34.4462,133.7876,OKY014|34.4462|133.7876,5133563331,3.0,389.3,1.0234,,0.0,1
OKY015,35.2793,133.9256,OKY015|35.2793|133.9256,5233773431,10.0,472.4,0.8679,,0.0,1
OSK001,34.9659,135.4069,OSK001|34.9659|135.4069,5235335243,10.0,424.5,0.9506,,0.0,1
OSK001,34.9707,135.39,OSK001|34.9707|135.3900,5235336113,10.0,431.7,0.9371,,0.0,1
OSK002,34.8573,135.5958,OSK002|34.8573|135.5958,5235242743,8.0,445.1,0.9129,,0.0,1
OSK003,34.7668,135.4683,OSK003|34.7668|135.4683,5235132712,11.0,277.7,1.3647,,0.0,1
OSK004,34.7405,135.6394,OSK004|34.7405|135.6394,5235058133,11.0,296.5,1.2907,,0.0,1
OSK005,34.7255,135.5099,OSK005|34.7255|135.5099,5235047022,16.0,260.2,1.4425,,0.0,1
OSK006,34.5894,135.471,OSK006|34.5894|135.4710,5135730741,19.0,173.0,2.0426,,0.0,1
OSK007,34.5577,135.6058,OSK007|34.5577|135.6058,5135646834,8.0,392.5,1.0163,,0.0,1
OSK008,34.4438,135.3874,OSK008|34.4438|135.3874,5135533024,8.0,359.7,1.0946,,0.0,1
OSK009,34.4366,135.5816,OSK009|34.4366|135.5816,5135542623,3.0,387.9,1.0265,,0.0,1
OSK010,34.3755,135.2549,OSK010|34.3755|135.2549,5135425012,20.0,223.1,1.6447,,0.0,1
SAG001,33.5274,129.8771,SAG001|33.5274|129.8771,5029273013,3.0,423.2,0.9531,,0.0,1
SAG002,33.4247,129.9195,SAG002|33.4247|129.9195,5029170343,3.0,344.1,1.137,,0.0,1
SAG003,33.373,130.2074,SAG003|33.3730|130.2074,5030014643,10.0,414.2,0.9707,,0.0,1
SAG004,33.2646,129.8813,SAG004|33.2646|129.8813,4929771043,3.0,352.6,1.1136,,0.0,1
SAG005,33.3213,130.0643,SAG005|33.3213|130.0643,4930708531,1.0,775.5,0.5689,,0.0,1
SAG006,33.1916,130.034,SAG006|33.1916|130.0340,4930602243,3.0,382.7,1.0383,,0.0,1
SAG007,33.2627,130.3004,SAG007|33.2627|130.3004,4930721431,15.0,172.6,2.0464,,0.0,1
SAG008,33.1038,130.0996,SAG008|33.1038|130.0996,4930502724,11.0,278.0,1.3635,,0.0,1
SIG001,35.5398,136.2065,SIG001|35.5398|136.2065,5336214643,11.0,363.8,1.0842,,0.0,1
SIG002,35.4215,136.0243,SIG002|35.4215|136.0243,5336100142,15.0,199.1,1.8123,,0.0,1
SIG003,35.377,136.264,SIG003|35.3770|136.2640,5336025111,15.0,193.2,1.8586,,0.0,1
SIG004,35.3476,135.9184,SIG004|35.3476|135.9184,5335071332,2.0,400.3,0.9994,,0.0,1
SIG005,35.2493,136.2421,SIG005|35.2493|136.2421,5236619934,13.0,184.3,1.9356,,0.0,1
SIG006,35.2001,135.921,SIG006|35.2001|135.9210,5235674321,11.0,357.7,1.0999,,0.0,1
SIG007,35.1339,136.0957,SIG007|35.1339|136.0957,5236506721,12.0,250.7,1.4891,,0.0,1
SIG007,35.1364,136.091,SIG007|35.1364|136.0910,5236506714,12.0,251.6,1.4843,,0.0,1
SIG008,35.0701,136.2946,SIG008|35.0701|136.2946,5236428323,8.0,493.0,0.8369,,0.0,1
SIG009,35.0051,136.0854,SIG009|35.0051|136.0854,5236400642,11.0,347.9,1.1262,,0.0,1
SIG010,34.9718,135.8965,SIG010|34.9718|135.8965,5235376141,8.0,478.0,0.8592,,0.0,1
SIG011,34.8779,136.0587,SIG011|34.8779|136.0587,5236205423,10.0,434.9,0.9312,,0.0,1
SIG012,34.9043,136.2307,SIG012|34.9043|136.2307,5236218832,3.0,404.3,0.9909,,0.0,1
SIT001,36.2428,139.1937,SIT001|36.2428|139.1937,5439219512,9.0,300.8,1.2749,389.4,1.0,1
SIT002,36.1476,139.3884,SIT002|36.1476|139.3884,5439137131,11.0,274.3,1.379,393.4,1.0,1
SIT003,36.072,139.6968,SIT003|36.0720|139.6968,5439058541,12.0,115.4,2.8843,450.0,1.0,1
SIT004,36.1179,139.1045,SIT004|36.1179|139.1045,5439104812,8.0,581.1,0.7274,1067.7,1.0,1
SIT005,36.0562,139.2626,SIT005|36.0562|139.2626,5439026131,8.0,516.8,0.804,768.7,1.0,1
SIT006,35.9954,139.0709,SIT006|35.9954|139.0709,5339709523,8.0,491.7,0.8387,676.7,1.0,1
SIT007,36.054,139.3912,SIT007|36.0540|139.3912,5439036114,8.0,363.8,1.0842,467.6,1.0,1
SIT008,35.9745,139.7526,SIT008|35.9745|139.7526,5339766033,13.0,157.9,2.2075,421.6,1.0,1
SIT009,35.9032,139.4837,SIT009|35.9032|139.4837,5339638823,9.0,288.1,1.3227,405.5,1.0,1
SIT010,35.9065,139.6481,SIT010|35.9065|139.6481,5339658144,10.0,141.6,2.4217,376.6,1.0,1
SIT011,35.8098,139.7212,SIT011|35.8098|139.7212,5339557721,13.0,155.0,2.2425,452.1,1.0,1
SIT012,35.8401,139.3215,SIT012|35.8401|139.3215,5339620543,10.0,402.3,0.9952,485.7,1.0,1
SIT013,35.7965,139.4659,SIT013|35.7965|139.4659,5339535732,9.0,265.3,1.4188,444.5,1.0,1
SIT014,35.9954,138.801,SIT014|35.9954|138.8010,5338769413,1.0,696.1,0.6237,1252.5,1.0,1
SMN001,35.5372,133.1612,SMN001|35.5372|133.1612,5333214224,20.0,253.3,1.4761,,0.0,1
SMN002,35.4714,133.0682,SMN002|35.4714|133.0682,5333106532,15.0,207.5,1.749,,0.0,1
SMN003,35.1795,133.0929,SMN003|35.1795|133.0929,5233601732,10.0,452.7,0.8999,,0.0,1
SMN004,35.2881,132.9004,SMN004|35.2881|132.9004,5232774231,10.0,341.1,1.1455,,0.0,1
SMN005,35.3611,132.7449,SMN005|35.3611|132.7449,5332053923,15.0,199.1,1.8123,,0.0,1
SMN006,35.1942,132.4978,SMN006|35.1942|132.4978,5232633924,10.0,280.9,1.3514,,0.0,1
SMN007,35.0807,132.5914,SMN007|35.0807|132.5914,5232449732,1.0,641.3,0.6689,,0.0,1
SMN008,34.8523,132.5308,SMN008|34.8523|132.5308,5232242214,3.0,381.9,1.0403,,0.0,1
SMN009,35.0112,132.2227,SMN009|35.0112|132.2227,5232411724,3.0,433.8,0.9332,,0.0,1
SMN010,34.887,132.0783,SMN010|34.8870|132.0783,5232206614,3.0,416.9,0.9653,,0.0,1
SMN011,34.5718,132.0141,SMN011|34.5718|132.0141,5132608131,10.0,442.1,0.9183,,0.0,1
SMN012,34.3529,131.9352,SMN012|34.3529|131.9352,5131472424,10.0,437.9,0.9258,,0.0,1
SMN013,34.669,131.8458,SMN013|34.6690|131.8458,5231060723,3.0,380.7,1.043,,0.0,1
SMN014,34.4668,131.7752,SMN014|34.4668|131.7752,5131566211,10.0,414.0,0.9712,,0.0,1
SMN015,35.3644,133.1704,SMN015|35.3644|133.1704,5333013341,11.0,318.9,1.2128,,0.0,1
SMN016,35.1957,132.8146,SMN016|35.1957|132.8146,5232663513,10.0,431.5,0.9375,,0.0,1
SMN018,36.1925,133.2331,SMN018|36.1925|133.2331,5433213821,15.0,207.5,1.749,,0.0,1
SMN019,36.2932,133.3561,SMN019|36.2932|133.3561,5433325812,16.0,260.2,1.4425,,0.0,1
SZO001,35.1424,139.0795,SZO001|35.1424|139.0795,5239507612,11.0,376.5,1.053,500.0,1.0,1
SZO002,34.9652,139.1031,SZO002|34.9652|139.1031,5239305833,4.0,510.4,0.8125,,0.0,1
SZO003,34.8158,139.0546,SZO003|34.8158|139.0546,5239107434,4.0,510.4,0.8125,,0.0,1
SZO004,34.6469,138.8194,SZO004|34.6469|138.8194,5138767541,1.0,641.3,0.6689,,0.0,1
SZO005,34.7549,138.7841,SZO005|34.7549|138.7841,5238160241,15.0,207.5,1.749,,0.0,1
SZO006,34.9113,138.7941,SZO006|34.9113|138.7941,5238269323,15.0,207.5,1.749,,0.0,1
SZO007,34.9771,138.9466,SZO007|34.9771|138.9466,5238377523,8.0,481.1,0.8545,,0.0,1
SZO008,35.096,138.8657,SZO008|35.0960|138.8657,5238561932,13.0,163.8,2.14,,0.0,1
SZO009,35.1971,138.9127,SZO009|35.1971|138.9127,5238673331,5.0,277.3,1.3663,,0.0,1
SZO010,35.3091,138.9349,SZO010|35.3091|138.9349,5238777422,5.0,276.6,1.3693,,0.0,1
SZO011,35.2216,138.6221,SZO011|35.2216|138.6221,5238646942,5.0,281.2,1.35,,0.0,1
SZO012,35.1271,138.6213,SZO012|35.1271|138.6213,5238545923,11.0,294.3,1.2989,,0.0,1
SZO013,35.041,138.476,SZO013|35.0410|138.4760,5238434833,13.0,169.5,2.0787,,0.0,1
SZO014,34.9649,138.3735,SZO014|34.9649|138.3735,5238325944,11.0,292.8,1.3046,,0.0,1
SZO015,35.2435,138.3407,SZO015|35.2435|138.3407,5238629712,10.0,475.4,0.8632,,0.0,1
SZO016,34.8566,138.3113,SZO016|34.8566|138.3113,5238222444,11.0,258.4,1.451,,0.0,1
SZO019,34.7699,137.9981,SZO019|34.7699|137.9981,5237172924,8.0,444.2,0.9145,,0.0,1
SZO020,34.9394,138.076,SZO020|34.9394|138.0760,5238302631,8.0,479.1,0.8575,,0.0,1
SZO021,35.0969,138.1332,SZO021|35.0969|138.1332,5238511041,1.0,775.5,0.5689,,0.0,1
SZO022,35.0916,137.8136,SZO022|35.0916|137.8136,5237560533,10.0,404.8,0.9899,,0.0,1
SZO023,34.8738,137.8164,SZO023|34.8738|137.8164,5237264534,10.0,344.6,1.1354,,0.0,1
SZO024,34.7102,137.7197,SZO024|34.7102|137.7197,5237055721,8.0,292.4,1.3061,,0.0,1
SZO025,34.7194,137.5314,SZO025|34.7194|137.5314,5237046223,15.0,185.4,1.9258,,0.0,1
SZO026,34.9816,137.8975,SZO026|34.9816|137.8975,5237377144,1.0,775.5,0.5689,,0.0,1
SZO027,34.7903,138.8008,SZO027|34.7903|138.8008,5238164433,10.0,306.2,1.2555,,0.0,1
SZO028,34.9524,139.1378,SZO028|34.9524|139.1378,5239314113,16.0,260.2,1.4425,,0.0,1
TCG001,36.9417,140.0828,TCG001|36.9417|140.0828,5540303621,8.0,397.9,1.0045,492.3,1.0,1
TCG002,36.99,139.8033,TCG002|36.9900|139.8033,5539368434,1.0,529.6,0.7874,694.1,1.0,1
TCG003,36.8144,139.7153,TCG003|36.8144|139.7153,5539157731,9.0,456.5,0.8935,700.0,1.0,1
TCG004,36.8061,139.4204,TCG004|36.8061|139.4204,5539136341,8.0,426.2,0.9474,716.5,1.0,1
TCG005,36.8061,139.9264,TCG005|36.8061|139.9264,5539176431,11.0,323.1,1.1996,476.1,1.0,1
TCG006,36.7639,140.1297,TCG006|36.7639|140.1297,5540111032,8.0,335.0,1.163,476.4,1.0,1
TCG007,36.5692,139.8861,TCG007|36.5692|139.8861,5439678024,3.0,412.4,0.9743,499.5,1.0,1
TCG008,36.56,139.7675,TCG008|36.5600|139.7675,5439667112,9.0,248.8,1.4989,552.0,1.0,1
TCG009,36.7258,139.7155,TCG009|36.7258|139.7155,5539057711,9.0,288.8,1.3197,647.7,1.0,1
TCG010,36.6347,139.4376,TCG010|36.6347|139.4376,5439736511,8.0,307.3,1.2518,1696.1,1.0,1
TCG011,36.3867,139.6145,TCG011|36.3867|139.6145,5439446913,10.0,456.8,0.893,778.8,1.0,1
TCG012,36.2859,139.8047,TCG012|36.2859|139.8047,5439364414,9.0,214.0,1.7038,350.0,1.0,1
TCG013,36.4368,140.0225,TCG013|36.4368|140.0225,5440502124,11.0,319.8,1.21,454.9,1.0,1
TCG014,36.545,140.1742,TCG014|36.5450|140.1742,5440615324,3.0,416.5,0.9662,503.1,1.0,1
TKS001,34.203,134.6098,TKS001|34.2030|134.6098,5134244824,19.0,236.3,1.5657,,0.0,1
TKS002,34.0438,134.582,TKS002|34.0438|134.5820,5134045623,16.0,260.2,1.4425,,0.0,1
TKS003,33.8716,134.6039,TKS003|33.8716|134.6039,5034644832,14.0,183.8,1.9397,,0.0,1
TKS004,33.7749,134.5914,TKS004|33.7749|134.5914,5034542734,15.0,207.5,1.749,,0.0,1
TKS005,33.8788,134.3889,TKS005|33.8788|134.3889,5034635113,7.0,351.4,1.1167,,0.0,1
TKS006,33.6692,134.4192,TKS006|33.6692|134.4192,5034430323,16.0,260.2,1.4425,,0.0,1
TKS007,34.0905,134.285,TKS007|34.0905|134.2850,5134120244,8.0,418.8,0.9616,,0.0,1
TKS008,33.9344,134.212,TKS008|33.9344|134.2120,5034712622,7.0,351.4,1.1167,,0.0,1
TKS009,33.7719,134.1995,TKS009|33.7719|134.1995,5034512542,7.0,351.4,1.1167,,0.0,1
TKS010,34.038,134.0614,TKS010|34.0380|134.0614,5134004442,10.0,351.1,1.1174,,0.0,1
TKS011,33.8746,133.9218,TKS011|33.8746|133.9218,5033674343,1.0,775.5,0.5689,,0.0,1
TKS012,34.0319,133.809,TKS012|34.0319|133.8090,5133063443,8.0,477.0,0.8607,,0.0,1
TKY001,35.8029,139.0956,TKY001|35.8029|139.0956,5339506723,2.0,667.4,0.6465,1162.4,1.0,1
TKY002,35.7304,139.1454,TKY002|35.7304|139.1454,5339417141,8.0,674.6,0.6406,1096.4,1.0,1
TKY003,35.7968,139.2912,TKY003|35.7968|139.2912,5339525332,9.0,320.6,1.2074,722.5,1.0,1
TKY004,35.6282,139.4034,TKY004|35.6282|139.4034,5339335214,3.0,408.4,0.9825,587.3,1.0,1
TKY005,35.5782,139.4156,TKY005|35.5782|139.4156,5339239313,9.0,268.9,1.4027,496.3,1.0,1
TKY006,35.699,139.5029,TKY006|35.6990|139.5029,5339443033,9.0,249.5,1.4951,429.7,1.0,1
TKY007,35.7107,139.6859,TKY007|35.7107|139.6859,5339455424,9.0,251.3,1.486,412.7,1.0,1
TKY008,34.7852,139.3909,TKY008|34.7852|139.3909,5239134112,4.0,510.4,0.8125,,0.0,1
TKY009,34.6874,139.4412,TKY009|34.6874|139.4412,5239032514,5.0,304.7,1.261,,0.0,1
TKY010,34.3775,139.2557,TKY010|34.3775|139.2557,5139425014,5.0,292.0,1.3075,,0.0,1
TKY013,35.6596,139.8343,TKY013|35.6596|139.8343,5339369621,20.0,145.3,2.3694,465.8,1.0,1
TKY014,35.689,139.8354,TKY014|35.6890|139.8354,5339462642,19.0,145.8,2.3631,438.6,1.0,1
TKY015,35.7313,139.8121,TKY015|35.7313|139.8121,5339467444,15.0,154.2,2.2532,451.0,1.0,1
TKY016,35.6485,139.799,TKY016|35.6485|139.7990,5339367344,20.0,165.0,2.1261,500.0,1.0,1
TKY017,35.6474,139.8093,TKY017|35.6474|139.8093,5339367441,20.0,175.9,2.0136,500.0,1.0,1
TKY018,35.6551,139.8115,TKY018|35.6551|139.8115,5339368442,20.0,158.2,2.2041,483.4,1.0,1
TKY019,35.6538,139.7948,TKY019|35.6538|139.7948,5339368323,20.0,176.0,2.013,490.4,1.0,1
TKY020,35.6657,139.8087,TKY020|35.6657|139.8087,5339369443,20.0,187.7,1.9049,409.0,1.0,1
TKY021,35.6876,139.8193,TKY021|35.6876|139.8193,5339462541,19.0,156.8,2.2203,414.7,1.0,1
TKY023,35.7254,139.8249,TKY023|35.7254|139.8249,5339467522,15.0,150.4,2.3015,465.8,1.0,1
TKY024,35.7401,139.8624,TKY024|35.7401|139.8624,5339468844,15.0,181.6,1.9601,357.8,1.0,1
TKY025,35.7138,139.8971,TKY025|35.7138|139.8971,5339475142,15.0,216.8,1.685,382.1,1.0,1
TKY026,35.6704,139.8635,TKY026|35.6704|139.8635,5339460913,19.0,135.3,2.5189,487.9,1.0,1
TKY027,35.6926,139.8912,TKY027|35.6926|139.8912,5339473112,15.0,142.2,2.4139,481.2,1.0,1
TKY028,35.6685,139.7893,TKY028|35.6685|139.7893,5339460311,20.0,184.8,1.9312,432.3,1.0,1
TTR001,35.3415,134.3975,TTR001|35.3415|134.3975,5334030144,1.0,775.5,0.5689,,0.0,1
TTR002,35.4853,134.2198,TTR002|35.4853|134.2198,5334118721,13.0,162.9,2.1494,,0.0,1
TTR003,35.3432,134.2075,TTR003|35.3432|134.2075,5334011621,1.0,641.3,0.6689,,0.0,1
TTR004,35.4606,134.0548,TTR004|35.4606|134.0548,5334105414,11.0,323.0,1.1998,,0.0,1
TTR004,35.4631,134.0684,TTR004|35.4631|134.0684,5334105532,11.0,327.5,1.1857,,0.0,1
TTR005,35.429,133.8253,TTR005|35.4290|133.8253,5333161613,1.0,775.5,0.5689,,0.0,1
TTR006,35.5106,133.6303,TTR006|35.5106|133.6303,5333251014,8.0,288.8,1.3197,,0.0,1
TTR007,35.2826,133.4876,TTR007|35.2826|133.4876,5233733933,5.0,333.6,1.1674,,0.0,1
TTR008,35.4258,133.3301,TTR008|35.4258|133.3301,5333121612,15.0,207.5,1.749,,0.0,1
TTR009,35.1629,133.3063,TTR009|35.1629|133.3063,5233529441,10.0,451.5,0.9019,,0.0,1
TTR009,35.1708,133.3113,TTR009|35.1708|133.3113,5233620424,10.0,443.4,0.9161,,0.0,1
TYM001,36.976,137.6257,TYM001|36.9760|137.6257,5537357011,8.0,456.4,0.8937,,0.0,1
TYM002,36.866,136.9747,TYM002|36.8660|136.9747,5536273744,15.0,207.5,1.749,,0.0,1
TYM003,36.8163,137.4192,TYM003|36.8163|137.4192,5537137343,8.0,390.1,1.0216,,0.0,1
TYM004,36.8624,137.5274,TYM004|36.8624|137.5274,5537243213,8.0,495.4,0.8335,,0.0,1
TYM006,36.6716,136.897,TYM006|36.6716|136.8970,5536070142,11.0,301.6,1.2718,,0.0,1
TYM008,36.6086,137.2831,TYM008|36.6086|137.2831,5437723221,11.0,352.6,1.1135,,0.0,1
TYM009,36.5864,137.1406,TYM009|36.5864|137.1406,5437710113,8.0,471.1,0.87,,0.0,1
TYM010,36.56,136.8872,TYM010|36.5600|136.8872,5436677022,11.0,331.8,1.1727,,0.0,1
TYM011,36.5781,137.385,TYM011|36.5781|137.3850,5437639024,8.0,549.7,0.7628,,0.0,1
TYM012,36.4411,137.0353,TYM012|36.4411|137.0353,5437502244,2.0,400.3,0.9994,,0.0,1
WKY001,34.2288,135.1694,WKY001|34.2288|135.1694,5135217323,3.0,265.3,1.419,,0.0,1
WKY002,34.2755,135.4305,WKY002|34.2755|135.4305,5135333412,11.0,332.0,1.1721,,0.0,1
WKY003,34.0996,135.116,WKY003|34.0996|135.1160,5135101934,15.0,207.5,1.749,,0.0,1
WKY004,34.0838,135.4313,WKY004|34.0838|135.4313,5135130421,8.0,520.5,0.7991,,0.0,1
WKY004,34.0841,135.4309,WKY004|34.0841|135.4309,5135130412,8.0,509.3,0.814,,0.0,1
WKY005,33.8938,135.4883,WKY005|33.8938|135.4883,5035637913,8.0,517.5,0.803,,0.0,1
WKY006,33.8908,135.1524,WKY006|33.8908|135.1524,5035616233,15.0,202.8,1.7835,,0.0,1
WKY007,33.8375,135.7735,WKY007|33.8375|135.7735,5035660124,8.0,464.2,0.881,,0.0,1
WKY008,33.7289,135.3772,WKY008|33.7289|135.3772,5035437013,16.0,260.2,1.4425,,0.0,1
WKY009,33.7209,135.9813,WKY009|33.7209|135.9813,5035476841,1.0,641.3,0.6689,,0.0,1
WKY010,33.5503,135.4972,WKY010|33.5503|135.4972,5035236922,1.0,641.3,0.6689,,0.0,1
WKY011,33.5947,135.946,WKY011|33.5947|135.9460,5035371523,15.0,207.5,1.749,,0.0,1
WKY012,33.472,135.7835,WKY012|33.4720|135.7835,5035166241,20.0,253.3,1.4761,,0.0,1
WKY013,34.216,135.586,WKY013|34.2160|135.5860,5135245644,10.0,519.5,0.8004,,0.0,1
WKY014,33.7053,135.6397,WKY014|33.7053|135.6397,5035454131,2.0,400.3,0.9994,,0.0,1
YMG001,34.6173,131.6019,YMG001|34.6173|131.6019,5131744811,15.0,207.5,1.749,,0.0,1
YMG002,34.4073,131.3987,YMG002|34.4073|131.3987,5131438144,15.0,207.5,1.749,,0.0,1
YMG003,34.3829,131.6002,YMG003|34.3829|131.6002,5131445833,8.0,516.8,0.8039,,0.0,1
YMG004,34.3709,131.182,YMG004|34.3709|131.1820,5131414441,3.0,308.6,1.2474,,0.0,1
YMG005,34.2904,130.9484,YMG005|34.2904|130.9484,5130374544,3.0,359.8,1.0944,,0.0,1
YMG006,34.149,130.9298,YMG006|34.1490|130.9298,5130177434,15.0,207.5,1.749,,0.0,1
YMG007,34.1657,131.2064,YMG007|34.1657|131.2064,5131119643,10.0,366.8,1.0765,,0.0,1
YMG008,34.0121,131.4042,YMG008|34.0121|131.4042,5131031214,16.0,260.2,1.4425,,0.0,1
YMG009,34.2319,131.8169,YMG009|34.2319|131.8169,5131267534,8.0,543.5,0.7702,,0.0,1
YMG010,34.2304,131.9822,YMG010|34.2304|131.9822,5131277841,8.0,472.4,0.8678,,0.0,1
YMG011,34.0643,131.0214,YMG011|34.0643|131.0214,5131007141,8.0,427.0,0.9459,,0.0,1
YMG012,33.9941,131.2181,YMG012|33.9941|131.2181,5031719714,19.0,236.3,1.5657,,0.0,1
YMG013,34.031,131.5348,YMG013|34.0310|131.5348,5131043242,15.0,207.5,1.749,,0.0,1
YMG014,34.0544,131.8077,YMG014|34.0544|131.8077,5131066441,8.0,410.7,0.9778,,0.0,1
YMG015,34.0966,132.0758,YMG015|34.0966|132.0758,5132101631,8.0,468.1,0.8747,,0.0,1
YMG016,34.1699,132.1766,YMG016|34.1699|132.1766,5132210413,13.0,168.5,2.0885,,0.0,1
YMG017,33.9649,132.1011,YMG017|33.9649|132.1011,5032705833,19.0,236.3,1.5657,,0.0,1
YMG018,33.9091,132.3561,YMG018|33.9091|132.3561,5032629812,20.0,253.3,1.4761,,0.0,1
YMG019,33.8388,132.1205,YMG019|33.8388|132.1205,5032600941,2.0,400.3,0.9994,,0.0,1
YMN001,35.7895,138.9198,YMN001|35.7895|138.9198,5338574341,9.0,416.2,0.9667,,0.0,1
YMN002,35.6132,138.947,YMN002|35.6132|138.9470,5338373542,9.0,378.4,1.0484,,0.0,1
YMN003,35.4648,138.813,YMN003|35.4648|138.8130,5338165533,5.0,303.7,1.2645,,0.0,1
YMN004,35.702,138.7266,YMN004|35.7020|138.7266,5338454811,8.0,501.1,0.8252,,0.0,1
YMN005,35.6548,138.5677,YMN005|35.6548|138.5677,5338348532,11.0,365.9,1.0787,,0.0,1
YMN006,35.4684,138.6069,YMN006|35.4684|138.6069,5338146821,5.0,273.1,1.3841,,0.0,1
YMN007,35.2791,138.4649,YMN007|35.2791|138.4649,5238733713,10.0,386.4,1.03,,0.0,1
YMN008,35.432,138.3321,YMN008|35.4320|138.3321,5338121643,10.0,470.0,0.8716,,0.0,1
YMN009,35.4965,138.4627,YMN009|35.4965|138.4627,5338139731,10.0,427.8,0.9444,,0.0,1
YMN010,35.7918,138.4096,YMN010|35.7918|138.4096,5338535222,5.0,268.4,1.4049,,0.0,1
YMN011,35.6382,138.3835,YMN011|35.6382|138.3835,5338336041,1.0,641.3,0.6689,,0.0,1
YMT001,38.914,139.8127,YMT001|38.9140|139.8127,5839269531,15.0,160.7,2.1746,,0.0,1
YMT002,38.7679,140.2957,YMT002|38.7679|140.2957,5840122321,8.0,352.5,1.1137,,0.0,1
YMT003,38.7292,139.8013,YMT003|38.7292|139.8013,5839067431,13.0,167.0,2.1044,,0.0,1
YMT004,38.6276,139.5889,YMT004|38.6276|139.5889,5739745713,8.0,419.8,0.9597,,0.0,1
YMT005,38.607,140.1621,YMT005|38.6070|140.1621,5740712244,5.0,316.4,1.2213,,0.0,1
YMT006,38.6001,140.4054,YMT006|38.6001|140.4054,5740732212,8.0,461.8,0.8848,,0.0,1
YMT007,38.4306,140.3907,YMT007|38.4306|140.3907,5740531132,8.0,474.8,0.8641,,0.0,1
YMT008,38.3856,139.9921,YMT008|38.3856|139.9921,5739476914,1.0,641.3,0.6689,,0.0,1
YMT009,38.3898,140.2743,YMT009|38.3898|140.2743,5740426144,8.0,399.6,1.0008,,0.0,1
YMT010,38.2604,140.3488,YMT010|38.2604|140.3488,5740321722,11.0,357.3,1.101,,0.0,1
YMT011,38.1502,140.2674,YMT011|38.1502|140.2674,5740128112,11.0,366.3,1.0779,,0.0,1
